factor_id,store_id,factor_date,is_holiday,temp_c,rainfall_mm,trend_index,cpi_index
F000019324,ST0124,2025-09-28,False,35.1,20.5,105.75,113.0
F000019325,ST0124,2025-10-05,False,31.15,21.47,105.77,111.63
F000019326,ST0124,2025-10-12,False,30.64,20.1,107.41,114.13
F000019327,ST0124,2025-10-19,False,27.89,20.11,104.9,112.6
F000019328,ST0124,2025-10-26,False,28.76,24.77,104.58,113.56
F000019329,ST0124,2025-11-02,False,25.53,16.31,105.68,113.66
F000019330,ST0124,2025-11-09,False,24.91,18.48,107.0,114.32
F000019331,ST0124,2025-11-16,True,25.11,19.62,106.28,112.95
F000019332,ST0124,2025-11-23,False,25.0,15.96,103.78,115.43
F000019333,ST0124,2025-11-30,False,21.78,13.3,107.0,115.11
F000019334,ST0124,2025-12-07,False,21.38,12.35,107.58,113.79
F000019335,ST0124,2025-12-14,False,24.05,12.45,106.16,114.02
F000019336,ST0124,2025-12-21,False,19.28,11.02,104.1,114.91
F000019337,ST0124,2025-12-28,True,23.38,10.89,106.94,115.31
F000019338,ST0124,2026-01-04,False,21.34,8.42,105.35,114.33
F000019339,ST0124,2026-01-11,False,24.11,8.54,107.35,114.12
F000019340,ST0124,2026-01-18,False,20.57,9.04,105.38,114.37
F000019341,ST0124,2026-01-25,False,20.72,11.68,105.65,113.61
F000019342,ST0124,2026-02-01,False,22.34,11.85,106.49,116.26
F000019343,ST0124,2026-02-08,False,25.26,11.29,107.34,113.88
F000019344,ST0124,2026-02-15,True,22.0,9.9,107.08,115.01
F000019345,ST0125,2023-02-26,False,22.52,8.79,98.39,101.02
F000019346,ST0125,2023-03-05,False,24.1,8.51,100.93,100.29
F000019347,ST0125,2023-03-12,False,22.0,10.75,101.36,100.93
F000019348,ST0125,2023-03-19,False,25.43,10.24,99.77,101.53
F000019349,ST0125,2023-03-26,False,24.7,9.08,101.63,100.5
F000019350,ST0125,2023-04-02,False,25.63,7.45,100.94,100.45
F000019351,ST0125,2023-04-09,False,26.13,7.99,100.47,99.78
F000019352,ST0125,2023-04-16,False,26.07,7.74,99.58,100.92
F000019353,ST0125,2023-04-23,False,29.3,9.51,100.91,100.38
F000019354,ST0125,2023-04-30,False,28.47,11.25,99.26,101.92
F000019355,ST0125,2023-05-07,False,28.89,7.18,102.45,101.32
F000019356,ST0125,2023-05-14,False,29.82,8.02,101.29,101.1
F000019357,ST0125,2023-05-21,False,29.87,10.69,98.68,100.14
F000019358,ST0125,2023-05-28,True,32.36,7.46,101.15,100.64
F000019359,ST0125,2023-06-04,False,31.8,11.17,102.55,99.87
F000019360,ST0125,2023-06-11,False,33.74,8.57,100.29,102.59
F000019361,ST0125,2023-06-18,False,34.75,7.1,99.44,101.8
F000019362,ST0125,2023-06-25,False,33.81,8.57,99.78,101.76
F000019363,ST0125,2023-07-02,False,36.03,9.22,100.41,102.41
F000019364,ST0125,2023-07-09,False,34.69,11.38,100.03,102.47
F000019365,ST0125,2023-07-16,False,35.94,9.73,101.1,102.72
F000019366,ST0125,2023-07-23,False,31.66,11.71,98.27,102.63
F000019367,ST0125,2023-07-30,False,35.34,15.95,101.29,101.55
F000019368,ST0125,2023-08-06,False,31.66,15.41,101.51,103.02
F000019369,ST0125,2023-08-13,False,32.42,22.77,99.74,103.04
F000019370,ST0125,2023-08-20,False,33.23,17.64,100.72,101.35
F000019371,ST0125,2023-08-27,False,33.04,17.68,101.05,102.67
F000019372,ST0125,2023-09-03,False,34.01,18.18,101.34,103.18
F000019373,ST0125,2023-09-10,False,32.47,24.65,101.47,103.1
F000019374,ST0125,2023-09-17,False,30.64,20.9,102.04,101.93
F000019375,ST0125,2023-09-24,False,30.97,30.95,100.87,101.9
F000019376,ST0125,2023-10-01,False,29.1,20.46,101.93,102.63
F000019377,ST0125,2023-10-08,True,31.72,19.17,103.72,104.87
F000019378,ST0125,2023-10-15,False,27.9,22.32,102.42,103.1
F000019379,ST0125,2023-10-22,False,27.47,18.8,100.17,102.57
F000019380,ST0125,2023-10-29,False,27.78,18.24,100.22,104.03
F000019381,ST0125,2023-11-05,False,24.86,24.68,102.8,103.72
F000019382,ST0125,2023-11-12,False,25.06,18.08,100.15,103.08
F000019383,ST0125,2023-11-19,False,25.74,16.5,101.68,105.16
F000019384,ST0125,2023-11-26,False,22.61,15.27,101.53,103.94
F000019385,ST0125,2023-12-03,True,23.85,14.46,102.8,104.27
F000019386,ST0125,2023-12-10,False,24.55,11.75,100.12,103.81
F000019387,ST0125,2023-12-17,False,21.36,15.92,101.84,105.64
F000019388,ST0125,2023-12-24,True,22.45,10.36,104.59,104.7
F000019389,ST0125,2023-12-31,False,21.83,8.94,102.01,104.65
F000019390,ST0125,2024-01-07,False,22.26,11.7,103.5,104.18
F000019391,ST0125,2024-01-14,True,23.31,14.7,105.48,104.53
F000019392,ST0125,2024-01-21,False,21.43,7.82,100.52,103.91
F000019393,ST0125,2024-01-28,False,21.79,13.29,104.15,105.81
F000019394,ST0125,2024-02-04,False,21.13,7.46,102.0,104.64
F000019395,ST0125,2024-02-11,False,22.23,14.42,102.11,106.01
F000019396,ST0125,2024-02-18,False,24.57,11.01,99.8,105.34
F000019397,ST0125,2024-02-25,False,24.77,13.76,102.51,105.7
F000019398,ST0125,2024-03-03,False,24.43,8.06,101.49,104.06
F000019399,ST0125,2024-03-10,False,22.72,13.5,102.21,105.26
F000019400,ST0125,2024-03-17,False,23.91,10.72,100.21,106.45
F000019401,ST0125,2024-03-24,True,26.2,12.66,103.34,105.95
F000019402,ST0125,2024-03-31,False,25.96,7.96,104.6,104.97
F000019403,ST0125,2024-04-07,False,25.49,8.54,103.1,106.43
F000019404,ST0125,2024-04-14,False,21.84,7.76,102.54,105.25
F000019405,ST0125,2024-04-21,False,27.83,10.08,101.17,104.45
F000019406,ST0125,2024-04-28,False,25.9,10.41,102.64,105.7
F000019407,ST0125,2024-05-05,False,30.35,7.62,101.09,106.06
F000019408,ST0125,2024-05-12,False,31.42,8.29,102.15,107.01
F000019409,ST0125,2024-05-19,False,31.81,10.3,104.85,105.9
F000019410,ST0125,2024-05-26,False,31.35,7.3,101.49,106.58
F000019411,ST0125,2024-06-02,False,30.92,9.1,105.45,106.53
F000019412,ST0125,2024-06-09,False,30.59,14.68,101.99,105.62
F000019413,ST0125,2024-06-16,False,32.48,10.21,104.22,106.54
F000019414,ST0125,2024-06-23,False,34.29,12.58,103.16,108.59
F000019415,ST0125,2024-06-30,True,32.2,8.71,104.07,107.25
F000019416,ST0125,2024-07-07,False,31.41,10.23,103.05,105.29
F000019417,ST0125,2024-07-14,False,34.84,10.77,102.74,106.76
F000019418,ST0125,2024-07-21,False,34.65,13.2,103.55,107.0
F000019419,ST0125,2024-07-28,False,31.89,12.45,102.75,107.15
F000019420,ST0125,2024-08-04,False,37.12,15.36,104.36,106.97
F000019421,ST0125,2024-08-11,False,34.05,21.79,102.36,106.17
F000019422,ST0125,2024-08-18,False,31.65,19.84,102.82,108.78
F000019423,ST0125,2024-08-25,False,31.36,18.1,102.12,107.02
F000019424,ST0125,2024-09-01,False,30.44,17.91,102.77,109.02
F000019425,ST0125,2024-09-08,False,33.57,27.44,102.52,108.02
F000019426,ST0125,2024-09-15,False,31.89,23.27,103.56,107.7
F000019427,ST0125,2024-09-22,False,32.54,20.6,102.49,108.32
F000019428,ST0125,2024-09-29,False,29.32,19.16,105.23,107.95
F000019429,ST0125,2024-10-06,False,28.89,21.76,104.15,108.54
F000019430,ST0125,2024-10-13,False,28.14,26.8,104.01,107.33
F000019431,ST0125,2024-10-20,False,29.59,20.19,103.7,107.19
F000019432,ST0125,2024-10-27,False,26.89,17.97,103.78,108.11
F000019433,ST0125,2024-11-03,False,26.51,26.15,103.64,109.48
F000019434,ST0125,2024-11-10,False,26.36,18.94,103.78,109.43
F000019435,ST0125,2024-11-17,True,28.85,15.89,105.53,107.9
F000019436,ST0125,2024-11-24,False,25.55,16.69,103.2,109.23
F000019437,ST0125,2024-12-01,True,25.22,13.63,105.81,108.91
F000019438,ST0125,2024-12-08,False,24.56,13.66,102.48,108.99
F000019439,ST0125,2024-12-15,False,22.05,10.98,104.52,110.2
F000019440,ST0125,2024-12-22,False,24.58,12.44,102.82,109.9
F000019441,ST0125,2024-12-29,False,19.7,10.64,104.57,108.07
F000019442,ST0125,2025-01-05,False,20.59,11.38,107.18,109.88
F000019443,ST0125,2025-01-12,False,19.92,8.58,106.08,109.69
F000019444,ST0125,2025-01-19,False,20.59,9.42,104.48,108.27
F000019445,ST0125,2025-01-26,False,21.7,7.72,104.89,108.83
F000019446,ST0125,2025-02-02,False,23.37,7.92,103.23,110.8
F000019447,ST0125,2025-02-09,False,20.25,7.92,105.0,109.82
F000019448,ST0125,2025-02-16,False,23.15,8.35,102.23,108.73
F000019449,ST0125,2025-02-23,False,23.8,7.81,103.42,110.82
F000019450,ST0125,2025-03-02,False,24.05,9.56,102.88,109.54
F000019451,ST0125,2025-03-09,False,24.06,11.25,106.15,108.78
F000019452,ST0125,2025-03-16,False,24.35,7.66,103.66,110.22
F000019453,ST0125,2025-03-23,False,26.64,7.26,106.23,111.01
F000019454,ST0125,2025-03-30,False,24.07,8.56,104.24,111.28
F000019455,ST0125,2025-04-06,False,25.48,20.24,102.1,111.91
F000019456,ST0125,2025-04-13,False,24.35,12.12,104.85,110.09
F000019457,ST0125,2025-04-20,False,27.16,13.18,105.3,110.05
F000019458,ST0125,2025-04-27,False,27.93,8.13,104.31,110.31
F000019459,ST0125,2025-05-04,False,25.51,8.8,103.56,109.77
F000019460,ST0125,2025-05-11,False,28.36,9.95,103.98,110.46
F000019461,ST0125,2025-05-18,False,29.77,8.46,103.83,110.83
F000019462,ST0125,2025-05-25,False,29.89,14.85,104.01,111.32
F000019463,ST0125,2025-06-01,False,30.67,12.83,104.15,110.76
F000019464,ST0125,2025-06-08,False,31.97,7.5,107.11,111.0
F000019465,ST0125,2025-06-15,False,30.69,7.08,103.63,110.45
F000019466,ST0125,2025-06-22,False,34.26,9.96,103.87,111.66
F000019467,ST0125,2025-06-29,False,30.96,7.63,104.5,111.46
F000019468,ST0125,2025-07-06,False,32.36,11.91,106.35,111.71
F000019469,ST0125,2025-07-13,False,31.05,11.28,106.74,110.9
F000019470,ST0125,2025-07-20,False,32.9,12.96,104.44,111.66
F000019471,ST0125,2025-07-27,False,33.03,13.3,105.95,111.57
F000019472,ST0125,2025-08-03,False,34.23,17.1,105.24,112.56
F000019473,ST0125,2025-08-10,False,32.71,16.33,105.51,112.42
F000019474,ST0125,2025-08-17,False,33.9,19.39,105.05,112.38
F000019475,ST0125,2025-08-24,False,29.5,21.6,103.11,112.74
F000019476,ST0125,2025-08-31,False,30.54,21.14,106.54,112.57
F000019477,ST0125,2025-09-07,False,32.09,20.0,106.17,112.48
F000019478,ST0125,2025-09-14,False,30.1,23.33,107.57,112.46
F000019479,ST0125,2025-09-21,False,28.82,19.78,104.16,113.59
F000019480,ST0125,2025-09-28,False,29.89,21.9,105.57,111.77
F000019481,ST0125,2025-10-05,False,30.62,26.55,104.81,113.58
F000019482,ST0125,2025-10-12,True,27.63,20.17,107.5,113.52
F000019483,ST0125,2025-10-19,False,26.51,24.3,104.84,113.91
F000019484,ST0125,2025-10-26,False,28.7,20.89,105.9,113.33
F000019485,ST0125,2025-11-02,False,25.66,18.55,106.54,114.22
F000019486,ST0125,2025-11-09,False,26.68,16.98,104.44,113.49
F000019487,ST0125,2025-11-16,False,23.9,16.51,106.3,114.78
F000019488,ST0125,2025-11-23,False,25.35,14.54,107.24,112.05
F000019489,ST0125,2025-11-30,False,22.4,13.57,105.64,112.55
F000019490,ST0125,2025-12-07,False,22.45,19.15,105.24,113.61
F000019491,ST0125,2025-12-14,False,23.87,10.29,105.55,113.26
F000019492,ST0125,2025-12-21,False,20.06,10.7,106.14,115.85
F000019493,ST0125,2025-12-28,True,23.43,9.04,107.7,115.13
F000019494,ST0125,2026-01-04,True,22.29,8.47,107.99,113.07
F000019495,ST0125,2026-01-11,False,22.78,10.58,108.37,114.9
F000019496,ST0125,2026-01-18,False,22.94,8.58,104.08,114.95
F000019497,ST0125,2026-01-25,False,21.76,12.29,107.03,114.77
F000019498,ST0125,2026-02-01,False,21.61,9.27,105.97,114.39
F000019499,ST0125,2026-02-08,False,22.6,11.0,106.98,114.97
F000019500,ST0125,2026-02-15,False,23.29,7.83,107.8,114.89
F000019501,ST0126,2023-02-26,False,23.01,8.11,99.64,100.28
F000019502,ST0126,2023-03-05,False,19.86,10.93,98.3,100.34
F000019503,ST0126,2023-03-12,False,20.85,9.14,101.0,100.14
F000019504,ST0126,2023-03-19,False,24.45,7.4,100.4,99.84
F000019505,ST0126,2023-03-26,False,25.27,9.47,99.71,100.1
F000019506,ST0126,2023-04-02,False,24.66,7.31,99.43,101.86
F000019507,ST0126,2023-04-09,False,25.18,7.37,100.96,100.79
F000019508,ST0126,2023-04-16,False,25.67,8.27,98.72,100.13
F000019509,ST0126,2023-04-23,True,25.51,8.85,103.06,100.43
F000019510,ST0126,2023-04-30,False,26.51,8.16,99.31,101.53
F000019511,ST0126,2023-05-07,True,27.62,7.13,100.8,100.84
F000019512,ST0126,2023-05-14,False,27.8,8.72,101.03,101.44
F000019513,ST0126,2023-05-21,False,27.45,9.74,101.65,101.19
F000019514,ST0126,2023-05-28,False,30.49,9.41,99.49,100.63
F000019515,ST0126,2023-06-04,False,31.91,10.59,100.56,100.84
F000019516,ST0126,2023-06-11,False,33.88,9.33,101.06,102.51
F000019517,ST0126,2023-06-18,False,33.08,12.59,99.61,101.41
F000019518,ST0126,2023-06-25,False,33.2,8.18,100.57,101.9
F000019519,ST0126,2023-07-02,False,32.1,8.42,99.61,101.56
F000019520,ST0126,2023-07-09,False,35.63,9.37,102.6,101.96
F000019521,ST0126,2023-07-16,False,35.1,9.92,100.4,100.07
F000019522,ST0126,2023-07-23,False,31.71,12.39,102.19,101.31
F000019523,ST0126,2023-07-30,False,35.63,12.88,102.23,102.42
F000019524,ST0126,2023-08-06,False,35.18,16.82,98.95,101.68
F000019525,ST0126,2023-08-13,True,35.0,16.04,102.22,102.6
F000019526,ST0126,2023-08-20,False,34.39,19.86,99.78,102.37
F000019527,ST0126,2023-08-27,False,33.81,19.68,104.89,103.32
F000019528,ST0126,2023-09-03,False,32.85,19.06,102.45,102.92
F000019529,ST0126,2023-09-10,True,33.37,18.46,102.4,103.25
F000019530,ST0126,2023-09-17,False,31.04,19.52,102.36,103.45
F000019531,ST0126,2023-09-24,False,32.26,27.67,100.79,104.39
F000019532,ST0126,2023-10-01,False,31.75,19.33,101.04,103.04
F000019533,ST0126,2023-10-08,False,28.02,22.73,99.85,103.11
F000019534,ST0126,2023-10-15,False,28.89,24.7,103.4,103.26
F000019535,ST0126,2023-10-22,False,29.09,25.47,100.1,102.54
F000019536,ST0126,2023-10-29,False,27.05,18.79,101.46,103.15
F000019537,ST0126,2023-11-05,False,26.83,17.73,103.39,103.74
F000019538,ST0126,2023-11-12,False,25.83,16.94,101.91,103.98
F000019539,ST0126,2023-11-19,False,23.91,19.06,100.99,104.13
F000019540,ST0126,2023-11-26,False,23.43,19.32,102.05,102.42
F000019541,ST0126,2023-12-03,False,24.11,13.54,99.1,102.74
F000019542,ST0126,2023-12-10,False,23.02,14.89,101.54,102.8
F000019543,ST0126,2023-12-17,False,20.74,18.48,101.95,104.59
F000019544,ST0126,2023-12-24,True,24.22,9.35,103.1,103.25
F000019545,ST0126,2023-12-31,False,21.08,15.26,102.1,104.44
F000019546,ST0126,2024-01-07,False,21.8,8.38,102.18,104.31
F000019547,ST0126,2024-01-14,False,21.43,9.44,100.59,103.42
F000019548,ST0126,2024-01-21,False,22.87,8.82,102.54,104.15
F000019549,ST0126,2024-01-28,False,22.72,9.82,100.93,105.0
F000019550,ST0126,2024-02-04,True,20.83,12.81,104.79,105.01
F000019551,ST0126,2024-02-11,False,21.27,8.34,101.54,104.22
F000019552,ST0126,2024-02-18,False,22.24,8.65,101.03,104.95
F000019553,ST0126,2024-02-25,False,19.39,8.83,103.93,104.53
F000019554,ST0126,2024-03-03,True,21.54,10.02,103.8,103.79
F000019555,ST0126,2024-03-10,False,23.92,8.73,101.94,106.02
F000019556,ST0126,2024-03-17,False,24.26,7.55,103.9,104.57
F000019557,ST0126,2024-03-24,False,26.95,10.47,103.68,105.36
F000019558,ST0126,2024-03-31,False,26.55,7.08,101.43,105.53
F000019559,ST0126,2024-04-07,False,25.96,9.64,103.27,106.27
F000019560,ST0126,2024-04-14,False,25.72,7.37,100.26,104.6
F000019561,ST0126,2024-04-21,False,27.76,9.61,104.41,104.93
F000019562,ST0126,2024-04-28,False,23.71,12.6,101.63,105.75
F000019563,ST0126,2024-05-05,False,27.88,9.49,104.68,104.96
F000019564,ST0126,2024-05-12,False,32.14,11.91,104.24,105.76
F000019565,ST0126,2024-05-19,False,30.27,8.34,102.77,105.11
F000019566,ST0126,2024-05-26,False,31.15,7.44,101.28,105.97
F000019567,ST0126,2024-06-02,False,32.3,8.32,104.05,106.04
F000019568,ST0126,2024-06-09,False,32.29,8.9,101.9,106.3
F000019569,ST0126,2024-06-16,False,31.14,8.22,101.21,108.03
F000019570,ST0126,2024-06-23,False,31.91,7.56,102.17,107.6
F000019571,ST0126,2024-06-30,False,33.35,11.0,103.11,107.44
F000019572,ST0126,2024-07-07,False,33.01,14.65,103.41,105.5
F000019573,ST0126,2024-07-14,False,32.72,10.52,104.28,106.73
F000019574,ST0126,2024-07-21,False,34.49,12.53,105.18,108.12
F000019575,ST0126,2024-07-28,False,31.45,22.21,99.98,106.65
F000019576,ST0126,2024-08-04,False,33.93,14.94,102.08,106.77
F000019577,ST0126,2024-08-11,False,35.18,15.54,103.61,107.62
F000019578,ST0126,2024-08-18,False,31.87,17.67,102.16,107.45
F000019579,ST0126,2024-08-25,False,35.23,18.38,103.08,107.78
F000019580,ST0126,2024-09-01,False,34.16,19.78,104.07,107.42
F000019581,ST0126,2024-09-08,False,33.38,18.83,103.48,106.67
F000019582,ST0126,2024-09-15,False,33.01,20.18,103.62,108.22
F000019583,ST0126,2024-09-22,False,29.41,19.03,105.98,108.14
F000019584,ST0126,2024-09-29,False,31.69,21.53,103.85,108.43
F000019585,ST0126,2024-10-06,False,30.19,27.88,104.53,107.84
F000019586,ST0126,2024-10-13,False,27.41,23.23,102.43,108.44
F000019587,ST0126,2024-10-20,False,27.5,29.75,102.12,109.82
F000019588,ST0126,2024-10-27,False,27.29,18.43,103.04,108.03
F000019589,ST0126,2024-11-03,False,24.09,17.17,103.05,108.95
F000019590,ST0126,2024-11-10,False,26.07,17.03,104.81,108.69
F000019591,ST0126,2024-11-17,False,23.48,16.16,103.84,108.53
F000019592,ST0126,2024-11-24,False,24.47,16.17,103.86,108.68
F000019593,ST0126,2024-12-01,False,23.51,14.16,104.1,106.78
F000019594,ST0126,2024-12-08,False,21.34,15.28,102.5,108.99
F000019595,ST0126,2024-12-15,False,20.51,10.93,104.23,108.48
F000019596,ST0126,2024-12-22,False,23.8,9.06,104.87,108.84
F000019597,ST0126,2024-12-29,False,22.02,8.79,105.79,111.03
F000019598,ST0126,2025-01-05,False,22.22,7.98,103.24,110.32
F000019599,ST0126,2025-01-12,False,23.82,9.06,104.91,108.41
F000019600,ST0126,2025-01-19,False,24.23,19.24,102.39,108.73
F000019601,ST0126,2025-01-26,False,19.33,14.16,101.53,108.95
F000019602,ST0126,2025-02-02,False,23.13,14.31,103.41,110.51
F000019603,ST0126,2025-02-09,False,23.13,15.24,104.72,110.81
F000019604,ST0126,2025-02-16,True,21.76,8.21,104.7,110.5
F000019605,ST0126,2025-02-23,False,24.52,7.04,102.53,110.08
F000019606,ST0126,2025-03-02,True,23.37,9.59,105.02,109.49
F000019607,ST0126,2025-03-09,False,26.26,9.96,105.69,109.91
F000019608,ST0126,2025-03-16,False,25.76,7.65,104.82,110.71
F000019609,ST0126,2025-03-23,False,22.02,7.5,107.31,111.65
F000019610,ST0126,2025-03-30,False,25.5,9.41,105.08,110.86
F000019611,ST0126,2025-04-06,False,25.35,7.67,105.81,111.3
F000019612,ST0126,2025-04-13,False,25.74,7.03,105.24,109.41
F000019613,ST0126,2025-04-20,False,27.75,8.0,102.47,110.08
F000019614,ST0126,2025-04-27,False,30.1,10.28,103.88,111.78
F000019615,ST0126,2025-05-04,False,28.8,9.67,106.0,110.18
F000019616,ST0126,2025-05-11,False,29.7,9.17,106.95,111.02
F000019617,ST0126,2025-05-18,False,28.65,9.05,105.83,111.81
F000019618,ST0126,2025-05-25,False,30.71,10.18,107.0,111.53
F000019619,ST0126,2025-06-01,False,31.5,10.27,104.88,111.26
F000019620,ST0126,2025-06-08,False,31.0,9.49,106.02,111.66
F000019621,ST0126,2025-06-15,False,32.05,7.96,105.66,112.18
F000019622,ST0126,2025-06-22,False,34.22,9.07,104.78,111.78
F000019623,ST0126,2025-06-29,False,31.81,9.9,103.42,112.16
F000019624,ST0126,2025-07-06,False,32.02,20.16,104.71,111.24
F000019625,ST0126,2025-07-13,False,35.59,9.85,106.17,112.63
F000019626,ST0126,2025-07-20,False,31.37,12.49,105.73,112.24
F000019627,ST0126,2025-07-27,False,31.28,17.25,106.61,112.86
F000019628,ST0126,2025-08-03,False,36.55,14.18,105.87,112.19
F000019629,ST0126,2025-08-10,False,32.43,15.06,105.95,111.53
F000019630,ST0126,2025-08-17,False,34.5,19.2,104.68,112.47
F000019631,ST0126,2025-08-24,False,31.35,20.84,106.81,112.63
F000019632,ST0126,2025-08-31,False,32.33,19.96,107.6,114.33
F000019633,ST0126,2025-09-07,False,30.54,18.45,104.51,114.25
F000019634,ST0126,2025-09-14,False,29.43,19.7,107.58,113.04
F000019635,ST0126,2025-09-21,False,31.1,22.18,104.83,112.81
F000019636,ST0126,2025-09-28,False,28.81,23.73,105.39,113.64
F000019637,ST0126,2025-10-05,False,27.26,19.58,106.01,112.14
F000019638,ST0126,2025-10-12,False,33.2,21.43,102.72,112.63
F000019639,ST0126,2025-10-19,False,24.81,18.52,106.7,112.69
F000019640,ST0126,2025-10-26,False,25.88,20.75,105.84,113.15
F000019641,ST0126,2025-11-02,False,26.86,17.48,104.73,114.27
F000019642,ST0126,2025-11-09,False,26.57,18.35,108.61,113.27
F000019643,ST0126,2025-11-16,False,24.18,15.35,107.95,114.68
F000019644,ST0126,2025-11-23,False,23.48,14.48,104.99,112.92
F000019645,ST0126,2025-11-30,False,24.34,14.92,105.44,114.77
F000019646,ST0126,2025-12-07,True,24.36,12.74,106.22,113.16
F000019647,ST0126,2025-12-14,False,23.14,12.75,104.99,114.37
F000019648,ST0126,2025-12-21,False,21.64,9.33,104.94,114.63
F000019649,ST0126,2025-12-28,True,21.56,8.45,105.31,113.2
F000019650,ST0126,2026-01-04,False,24.73,9.6,104.49,113.41
F000019651,ST0126,2026-01-11,False,23.66,11.58,107.7,114.68
F000019652,ST0126,2026-01-18,False,20.48,9.22,105.75,115.28
F000019653,ST0126,2026-01-25,False,20.42,10.22,105.63,114.24
F000019654,ST0126,2026-02-01,False,23.42,9.13,106.61,115.05
F000019655,ST0126,2026-02-08,False,23.27,7.79,104.91,114.11
F000019656,ST0126,2026-02-15,False,24.29,7.96,107.99,114.24
F000019657,ST0127,2023-02-26,False,22.65,7.4,102.34,99.98
F000019658,ST0127,2023-03-05,False,23.96,24.95,98.4,99.75
F000019659,ST0127,2023-03-12,False,24.25,6.31,101.1,99.32
F000019660,ST0127,2023-03-19,False,25.09,6.92,99.74,100.12
F000019661,ST0127,2023-03-26,False,21.88,9.23,97.7,99.68
F000019662,ST0127,2023-04-02,False,26.49,10.03,100.28,99.71
F000019663,ST0127,2023-04-09,False,26.43,9.57,100.47,101.51
F000019664,ST0127,2023-04-16,False,26.67,7.96,99.8,99.56
F000019665,ST0127,2023-04-23,False,28.38,8.87,101.23,101.35
F000019666,ST0127,2023-04-30,False,32.4,11.07,101.37,102.3
F000019667,ST0127,2023-05-07,False,29.28,6.38,99.26,101.41
F000019668,ST0127,2023-05-14,True,32.01,6.81,102.43,101.04
F000019669,ST0127,2023-05-21,False,34.38,7.63,101.2,99.61
F000019670,ST0127,2023-05-28,False,33.58,6.43,100.68,101.1
F000019671,ST0127,2023-06-04,False,31.68,8.07,102.68,101.26
F000019672,ST0127,2023-06-11,False,29.12,12.66,100.83,100.94
F000019673,ST0127,2023-06-18,False,35.78,7.23,100.89,101.86
F000019674,ST0127,2023-06-25,False,34.46,7.27,102.87,101.74
F000019675,ST0127,2023-07-02,False,34.49,7.22,100.35,101.37
F000019676,ST0127,2023-07-09,False,32.45,8.99,101.74,101.24
F000019677,ST0127,2023-07-16,False,34.01,11.4,101.68,101.79
F000019678,ST0127,2023-07-23,False,34.98,10.21,99.22,102.26
F000019679,ST0127,2023-07-30,False,36.18,16.54,101.24,103.2
F000019680,ST0127,2023-08-06,False,36.11,16.03,101.85,101.28
F000019681,ST0127,2023-08-13,False,35.89,19.18,101.4,102.53
F000019682,ST0127,2023-08-20,False,33.38,17.38,101.44,102.65
F000019683,ST0127,2023-08-27,False,32.03,22.43,101.77,102.49
F000019684,ST0127,2023-09-03,False,33.7,16.63,101.44,103.5
F000019685,ST0127,2023-09-10,False,32.29,19.43,100.33,103.11
F000019686,ST0127,2023-09-17,False,31.43,21.67,101.39,101.28
F000019687,ST0127,2023-09-24,False,32.9,21.28,101.24,103.33
F000019688,ST0127,2023-10-01,False,31.35,24.38,100.91,102.66
F000019689,ST0127,2023-10-08,False,28.88,19.0,101.8,102.02
F000019690,ST0127,2023-10-15,True,32.46,19.2,102.23,104.34
F000019691,ST0127,2023-10-22,True,30.64,21.85,104.24,103.71
F000019692,ST0127,2023-10-29,False,31.36,18.21,101.26,102.24
F000019693,ST0127,2023-11-05,False,29.16,16.39,102.73,102.73
F000019694,ST0127,2023-11-12,True,24.78,19.6,102.58,103.16
F000019695,ST0127,2023-11-19,False,27.88,16.64,99.76,104.29
F000019696,ST0127,2023-11-26,False,25.38,14.0,101.87,103.54
F000019697,ST0127,2023-12-03,False,23.82,12.87,99.61,104.26
F000019698,ST0127,2023-12-10,False,22.94,13.29,101.76,105.69
F000019699,ST0127,2023-12-17,False,25.86,10.18,102.98,103.99
F000019700,ST0127,2023-12-24,False,24.8,17.75,102.43,103.66
F000019701,ST0127,2023-12-31,False,24.14,7.2,101.23,105.35
F000019702,ST0127,2024-01-07,False,21.44,9.43,101.32,104.71
F000019703,ST0127,2024-01-14,False,21.31,8.56,101.07,104.04
F000019704,ST0127,2024-01-21,False,22.19,13.76,101.98,104.45
F000019705,ST0127,2024-01-28,True,22.98,8.64,104.5,103.97
F000019706,ST0127,2024-02-04,True,22.53,7.77,103.31,103.96
F000019707,ST0127,2024-02-11,False,22.56,12.22,101.99,104.96
F000019708,ST0127,2024-02-18,False,21.74,12.63,103.51,104.46
F000019709,ST0127,2024-02-25,False,23.22,12.98,101.96,104.99
F000019710,ST0127,2024-03-03,False,23.71,6.98,101.96,104.68
F000019711,ST0127,2024-03-10,False,23.7,8.84,101.52,105.37
F000019712,ST0127,2024-03-17,False,25.34,9.49,101.13,104.46
F000019713,ST0127,2024-03-24,False,23.18,9.98,102.56,106.46
F000019714,ST0127,2024-03-31,False,26.76,10.41,103.38,105.49
F000019715,ST0127,2024-04-07,False,25.64,7.87,100.55,105.19
F000019716,ST0127,2024-04-14,False,26.52,7.36,103.72,105.98
F000019717,ST0127,2024-04-21,False,30.42,6.2,102.56,106.02
F000019718,ST0127,2024-04-28,False,28.96,6.98,102.51,105.02
F000019719,ST0127,2024-05-05,False,30.8,10.48,102.99,105.84
F000019720,ST0127,2024-05-12,True,28.58,10.79,106.25,107.13
F000019721,ST0127,2024-05-19,True,32.15,6.67,103.65,105.66
