customer_id,signup_date,city,state,segment
CUST007870,2023-03-19,Chennai,Tamil Nadu,Mainstream
CUST007871,2023-05-20,Kochi,Kerala,Premium
CUST007872,2023-11-18,Cuttack,Odisha,Health-focused
CUST007873,2023-08-30,Bhubaneswar,Odisha,Mainstream
CUST007874,2023-08-22,Dibrugarh,Assam,Health-focused
CUST007875,2024-02-20,Warangal,Telangana,Value
CUST007876,2023-11-05,Indore,Madhya Pradesh,Value
CUST007877,2023-06-01,Warangal,Telangana,Value
CUST007878,2023-08-12,Nizamabad,Telangana,Value
CUST007879,2023-11-22,New Delhi,Delhi,Premium
CUST007880,2023-07-03,Kolkata,West Bengal,Value
CUST007881,2023-12-06,Udaipur,Rajasthan,Value
CUST007882,2023-07-10,Durgapur,West Bengal,Value
CUST007883,2023-09-08,Gaya,Bihar,Mainstream
CUST007884,2023-05-02,Kozhikode,Kerala,Value
CUST007885,2024-02-17,Dibrugarh,Assam,Value
CUST007886,2023-05-03,Patna,Bihar,Mainstream
CUST007887,2023-04-03,Hubballi,Karnataka,Value
CUST007888,2024-01-01,Rajkot,Gujarat,Mainstream
CUST007889,2024-02-24,Ahmedabad,Gujarat,Value
CUST007890,2024-01-28,Warangal,Telangana,Value
CUST007891,2024-02-25,Hubballi,Karnataka,Premium
CUST007892,2023-07-10,Madurai,Tamil Nadu,Premium
CUST007893,2023-04-29,Lucknow,Uttar Pradesh,Mainstream
CUST007894,2023-07-22,Nashik,Maharashtra,Value
CUST007895,2023-12-28,Gurugram,Haryana,Mainstream
CUST007896,2023-10-20,Thiruvananthapuram,Kerala,Value
CUST007897,2023-06-15,Gwalior,Madhya Pradesh,Health-focused
CUST007898,2023-04-29,Salem,Tamil Nadu,Value
CUST007899,2023-06-30,Gurugram,Haryana,Value
CUST007900,2023-10-05,Kota,Rajasthan,Value
CUST007901,2023-03-21,Patna,Bihar,Value
CUST007902,2023-07-30,Vadodara,Gujarat,Value
CUST007903,2023-11-30,Dibrugarh,Assam,Mainstream
CUST007904,2024-01-12,Panipat,Haryana,Mainstream
CUST007905,2023-10-27,Chennai,Tamil Nadu,Premium
CUST007906,2023-05-03,Kochi,Kerala,Health-focused
CUST007907,2023-05-15,Rohini,Delhi,Mainstream
CUST007908,2023-10-17,Silchar,Assam,Value
CUST007909,2023-11-04,Bhubaneswar,Odisha,Mainstream
CUST007910,2023-06-13,Bhopal,Madhya Pradesh,Health-focused
CUST007911,2023-06-01,Ahmedabad,Gujarat,Value
CUST007912,2023-03-18,Kanpur,Uttar Pradesh,Value
CUST007913,2023-06-11,Patna,Bihar,Value
CUST007914,2023-11-21,Rohini,Delhi,Mainstream
CUST007915,2023-08-03,Rajkot,Gujarat,Mainstream
CUST007916,2023-11-07,Gaya,Bihar,Mainstream
CUST007917,2023-06-19,Jaipur,Rajasthan,Mainstream
CUST007918,2023-08-25,Thiruvananthapuram,Kerala,Mainstream
CUST007919,2023-10-14,Kochi,Kerala,Value
CUST007920,2023-12-04,Kozhikode,Kerala,Value
CUST007921,2023-05-29,Hyderabad,Telangana,Premium
CUST007922,2023-06-14,Hyderabad,Telangana,Mainstream
CUST007923,2023-12-07,Rourkela,Odisha,Value
CUST007924,2023-07-09,Kota,Rajasthan,Value
CUST007925,2023-03-03,Surat,Gujarat,Value
CUST007926,2023-10-04,Gwalior,Madhya Pradesh,Mainstream
CUST007927,2023-09-19,Kolkata,West Bengal,Health-focused
CUST007928,2023-12-01,Kochi,Kerala,Premium
CUST007929,2023-06-09,Gurugram,Haryana,Value
CUST007930,2023-08-19,Udaipur,Rajasthan,Value
CUST007931,2023-11-19,Jaipur,Rajasthan,Value
CUST007932,2023-05-15,Jabalpur,Madhya Pradesh,Value
CUST007933,2023-09-13,Jodhpur,Rajasthan,Value
CUST007934,2023-04-12,Varanasi,Uttar Pradesh,Mainstream
CUST007935,2023-12-09,Silchar,Assam,Value
CUST007936,2023-11-23,Varanasi,Uttar Pradesh,Value
CUST007937,2023-08-18,New Delhi,Delhi,Mainstream
CUST007938,2023-12-05,Faridabad,Haryana,Mainstream
CUST007939,2023-05-22,Panipat,Haryana,Health-focused
CUST007940,2023-06-07,Coimbatore,Tamil Nadu,Mainstream
CUST007941,2023-09-23,Dwarka,Delhi,Premium
CUST007942,2023-11-07,Rajkot,Gujarat,Value
CUST007943,2023-10-02,Durgapur,West Bengal,Value
CUST007944,2023-12-13,Dibrugarh,Assam,Mainstream
CUST007945,2023-10-01,Vadodara,Gujarat,Premium
CUST007946,2023-08-03,Coimbatore,Tamil Nadu,Premium
CUST007947,2023-12-27,Salem,Tamil Nadu,Value
CUST007948,2023-12-07,Madurai,Tamil Nadu,Value
CUST007949,2023-11-04,Nagpur,Maharashtra,Value
CUST007950,2024-01-02,Hyderabad,Telangana,Value
CUST007951,2023-04-25,Nashik,Maharashtra,Premium
CUST007952,2023-04-05,Gurugram,Haryana,Value
CUST007953,2023-08-16,Coimbatore,Tamil Nadu,Mainstream
CUST007954,2023-05-30,Bhopal,Madhya Pradesh,Value
CUST007955,2023-11-08,Rajkot,Gujarat,Health-focused
CUST007956,2023-12-22,Kolkata,West Bengal,Value
CUST007957,2023-11-21,Mumbai,Maharashtra,Value
CUST007958,2023-09-10,Kochi,Kerala,Premium
CUST007959,2023-03-07,Kota,Rajasthan,Mainstream
CUST007960,2023-10-30,Bhopal,Madhya Pradesh,Value
CUST007961,2024-01-05,Lucknow,Uttar Pradesh,Value
CUST007962,2023-09-12,Thiruvananthapuram,Kerala,Mainstream
CUST007963,2023-12-22,Patna,Bihar,Health-focused
CUST007964,2023-05-29,Kochi,Kerala,Value
CUST007965,2023-08-01,Rajkot,Gujarat,Value
CUST007966,2023-11-13,Noida,Uttar Pradesh,Value
CUST007967,2023-05-18,Kozhikode,Kerala,Mainstream
CUST007968,2023-10-24,Udaipur,Rajasthan,Mainstream
CUST007969,2024-02-10,Rohini,Delhi,Value
CUST007970,2023-11-03,Bhagalpur,Bihar,Value
CUST007971,2024-02-09,Patna,Bihar,Value
CUST007972,2023-04-16,Amritsar,Punjab,Mainstream
CUST007973,2024-01-12,Bhagalpur,Bihar,Mainstream
CUST007974,2023-12-23,Durgapur,West Bengal,Value
CUST007975,2023-11-13,Rourkela,Odisha,Value
CUST007976,2023-11-21,Bhubaneswar,Odisha,Value
CUST007977,2023-08-22,Jalandhar,Punjab,Value
CUST007978,2023-12-25,Thiruvananthapuram,Kerala,Premium
CUST007979,2023-06-05,Indore,Madhya Pradesh,Health-focused
CUST007980,2023-11-07,Cuttack,Odisha,Value
CUST007981,2023-05-13,Mysuru,Karnataka,Value
CUST007982,2024-01-28,Dibrugarh,Assam,Premium
CUST007983,2023-07-11,Cuttack,Odisha,Mainstream
CUST007984,2023-09-12,Jalandhar,Punjab,Mainstream
CUST007985,2023-12-21,Kozhikode,Kerala,Value
CUST007986,2023-08-23,Kota,Rajasthan,Mainstream
CUST007987,2023-06-28,Panipat,Haryana,Premium
CUST007988,2023-08-08,Kota,Rajasthan,Health-focused
CUST007989,2023-08-31,Mysuru,Karnataka,Value
CUST007990,2023-12-30,Varanasi,Uttar Pradesh,Mainstream
CUST007991,2023-11-21,Nagpur,Maharashtra,Mainstream
CUST007992,2024-01-20,Thiruvananthapuram,Kerala,Premium
CUST007993,2023-06-27,Udaipur,Rajasthan,Premium
CUST007994,2023-03-14,Gaya,Bihar,Value
CUST007995,2023-06-23,Silchar,Assam,Value
CUST007996,2023-09-04,Surat,Gujarat,Mainstream
CUST007997,2024-01-02,Kozhikode,Kerala,Value
CUST007998,2023-09-08,Dwarka,Delhi,Mainstream
CUST007999,2023-07-17,Bhopal,Madhya Pradesh,Mainstream
CUST008000,2023-06-13,Nashik,Maharashtra,Value
CUST008001,2023-02-26,Mangaluru,Karnataka,Value
CUST008002,2024-02-22,Kochi,Kerala,Value
CUST008003,2023-03-21,Jaipur,Rajasthan,Value
CUST008004,2023-06-23,Warangal,Telangana,Value
CUST008005,2023-06-11,Bhagalpur,Bihar,Mainstream
CUST008006,2023-10-23,Vadodara,Gujarat,Health-focused
CUST008007,2023-09-15,Kota,Rajasthan,Value
CUST008008,2023-06-17,Rourkela,Odisha,Value
CUST008009,2023-12-15,Warangal,Telangana,Value
CUST008010,2023-12-27,Dibrugarh,Assam,Value
CUST008011,2023-12-17,Hyderabad,Telangana,Mainstream
CUST008012,2023-04-12,Bhopal,Madhya Pradesh,Value
CUST008013,2023-10-07,Pune,Maharashtra,Mainstream
CUST008014,2023-04-23,Hubballi,Karnataka,Premium
CUST008015,2023-11-18,Chandigarh,Punjab,Value
CUST008016,2024-01-16,Kota,Rajasthan,Mainstream
CUST008017,2023-06-26,Guwahati,Assam,Mainstream
CUST008018,2023-07-04,Nashik,Maharashtra,Value
CUST008019,2024-01-27,Vadodara,Gujarat,Mainstream
CUST008020,2023-10-26,Faridabad,Haryana,Mainstream
CUST008021,2023-08-21,Vadodara,Gujarat,Value
CUST008022,2023-10-23,Durgapur,West Bengal,Value
CUST008023,2023-10-24,Nashik,Maharashtra,Premium
CUST008024,2023-03-28,Jalandhar,Punjab,Premium
CUST008025,2024-02-19,Guwahati,Assam,Mainstream
CUST008026,2023-06-28,Dwarka,Delhi,Mainstream
CUST008027,2023-12-14,Kochi,Kerala,Premium
CUST008028,2023-10-20,Dwarka,Delhi,Value
CUST008029,2023-12-24,Udaipur,Rajasthan,Mainstream
CUST008030,2023-06-12,Bhopal,Madhya Pradesh,Mainstream
CUST008031,2023-11-09,Varanasi,Uttar Pradesh,Mainstream
CUST008032,2024-02-16,Patna,Bihar,Value
CUST008033,2023-03-20,Nashik,Maharashtra,Mainstream
CUST008034,2023-03-13,Kozhikode,Kerala,Value
CUST008035,2023-03-16,Cuttack,Odisha,Value
CUST008036,2023-11-28,Bhagalpur,Bihar,Value
CUST008037,2023-07-13,Jabalpur,Madhya Pradesh,Mainstream
CUST008038,2023-11-17,Ahmedabad,Gujarat,Value
CUST008039,2023-08-13,Faridabad,Haryana,Value
CUST008040,2023-07-10,Bhopal,Madhya Pradesh,Premium
CUST008041,2023-03-27,Warangal,Telangana,Value
CUST008042,2023-10-15,Pune,Maharashtra,Value
CUST008043,2023-07-07,Varanasi,Uttar Pradesh,Premium
CUST008044,2023-11-18,Lucknow,Uttar Pradesh,Mainstream
CUST008045,2023-07-12,Amritsar,Punjab,Health-focused
CUST008046,2023-12-23,Mangaluru,Karnataka,Health-focused
CUST008047,2023-06-01,Ahmedabad,Gujarat,Value
CUST008048,2023-09-04,Hubballi,Karnataka,Mainstream
CUST008049,2023-08-20,Bhubaneswar,Odisha,Premium
CUST008050,2023-03-25,Warangal,Telangana,Mainstream
CUST008051,2024-01-24,Rohini,Delhi,Value
CUST008052,2023-12-29,Mysuru,Karnataka,Mainstream
CUST008053,2023-03-08,Thiruvananthapuram,Kerala,Value
CUST008054,2023-09-18,Howrah,West Bengal,Value
CUST008055,2023-07-01,Faridabad,Haryana,Health-focused
CUST008056,2023-12-26,Nashik,Maharashtra,Mainstream
CUST008057,2023-03-28,Rohini,Delhi,Value
CUST008058,2023-05-20,Durgapur,West Bengal,Value
CUST008059,2024-01-13,Mumbai,Maharashtra,Value
CUST008060,2023-08-12,Gurugram,Haryana,Value
CUST008061,2023-06-08,Mumbai,Maharashtra,Value
CUST008062,2024-02-15,Coimbatore,Tamil Nadu,Mainstream
CUST008063,2023-03-26,Kozhikode,Kerala,Value
CUST008064,2023-03-14,Bhopal,Madhya Pradesh,Premium
CUST008065,2023-08-22,Lucknow,Uttar Pradesh,Health-focused
CUST008066,2023-06-17,Gwalior,Madhya Pradesh,Mainstream
CUST008067,2023-11-01,Faridabad,Haryana,Premium
CUST008068,2023-11-22,Patna,Bihar,Mainstream
CUST008069,2023-08-13,Warangal,Telangana,Premium
CUST008070,2023-04-20,Ludhiana,Punjab,Mainstream
CUST008071,2023-11-01,Gurugram,Haryana,Mainstream
CUST008072,2023-11-16,Nizamabad,Telangana,Value
CUST008073,2023-05-04,Warangal,Telangana,Health-focused
CUST008074,2023-05-31,Gurugram,Haryana,Mainstream
CUST008075,2024-02-12,Faridabad,Haryana,Mainstream
CUST008076,2024-01-30,Rourkela,Odisha,Premium
CUST008077,2023-12-25,Madurai,Tamil Nadu,Health-focused
CUST008078,2023-11-15,Mysuru,Karnataka,Value
CUST008079,2024-01-09,Saket,Delhi,Mainstream
CUST008080,2023-11-09,Amritsar,Punjab,Value
CUST008081,2023-08-18,Gaya,Bihar,Value
CUST008082,2023-07-20,Nagpur,Maharashtra,Mainstream
CUST008083,2023-11-14,Rohini,Delhi,Mainstream
CUST008084,2023-09-22,Nizamabad,Telangana,Value
CUST008085,2023-08-15,Bhopal,Madhya Pradesh,Value
CUST008086,2023-09-25,Nashik,Maharashtra,Health-focused
CUST008087,2023-12-30,Faridabad,Haryana,Premium
CUST008088,2023-11-13,Vadodara,Gujarat,Premium
CUST008089,2024-02-25,Chennai,Tamil Nadu,Mainstream
CUST008090,2023-10-08,Nizamabad,Telangana,Value
CUST008091,2023-10-15,Amritsar,Punjab,Mainstream
CUST008092,2023-12-17,Dibrugarh,Assam,Value
CUST008093,2024-02-23,Siliguri,West Bengal,Value
CUST008094,2023-10-13,Dwarka,Delhi,Value
CUST008095,2023-07-03,Warangal,Telangana,Mainstream
CUST008096,2023-03-17,Silchar,Assam,Mainstream
CUST008097,2023-07-21,Nashik,Maharashtra,Value
CUST008098,2023-07-21,Amritsar,Punjab,Mainstream
CUST008099,2023-07-11,Jabalpur,Madhya Pradesh,Mainstream
CUST008100,2023-06-07,Saket,Delhi,Mainstream
CUST008101,2023-11-03,Jalandhar,Punjab,Mainstream
CUST008102,2023-12-23,Dwarka,Delhi,Value
CUST008103,2023-05-23,Kanpur,Uttar Pradesh,Health-focused
CUST008104,2024-01-11,Gaya,Bihar,Mainstream
CUST008105,2023-05-16,Nashik,Maharashtra,Value
CUST008106,2023-10-31,Warangal,Telangana,Value
CUST008107,2023-03-30,Thiruvananthapuram,Kerala,Value
CUST008108,2024-02-16,Gwalior,Madhya Pradesh,Health-focused
CUST008109,2024-01-18,Vadodara,Gujarat,Value
CUST008110,2023-08-31,Bengaluru,Karnataka,Value
CUST008111,2023-08-25,Ludhiana,Punjab,Premium
CUST008112,2023-08-31,Panipat,Haryana,Health-focused
CUST008113,2023-10-01,Bhubaneswar,Odisha,Health-focused
CUST008114,2024-01-28,Surat,Gujarat,Value
CUST008115,2023-09-26,Silchar,Assam,Health-focused
CUST008116,2024-01-05,Rourkela,Odisha,Value
CUST008117,2023-12-20,Gurugram,Haryana,Value
CUST008118,2023-03-24,Chennai,Tamil Nadu,Mainstream
CUST008119,2023-04-12,Indore,Madhya Pradesh,Value
CUST008120,2023-12-09,Faridabad,Haryana,Mainstream
CUST008121,2023-12-19,Ludhiana,Punjab,Value
CUST008122,2023-09-14,Bhagalpur,Bihar,Value
CUST008123,2024-01-07,Kochi,Kerala,Premium
CUST008124,2023-09-29,Lucknow,Uttar Pradesh,Mainstream
CUST008125,2023-03-10,Mangaluru,Karnataka,Mainstream
CUST008126,2023-12-05,Chennai,Tamil Nadu,Value
CUST008127,2023-09-03,Ahmedabad,Gujarat,Value
CUST008128,2023-09-21,Surat,Gujarat,Value
CUST008129,2024-02-23,Bhopal,Madhya Pradesh,Value
CUST008130,2023-12-15,Surat,Gujarat,Mainstream
CUST008131,2023-03-19,Bhubaneswar,Odisha,Mainstream
CUST008132,2023-06-26,Kolkata,West Bengal,Mainstream
CUST008133,2024-01-27,Bhagalpur,Bihar,Value
CUST008134,2023-07-21,Coimbatore,Tamil Nadu,Mainstream
CUST008135,2023-09-25,Bhagalpur,Bihar,Value
CUST008136,2023-07-15,Gaya,Bihar,Mainstream
CUST008137,2023-06-25,Nizamabad,Telangana,Value
CUST008138,2023-06-01,Bhopal,Madhya Pradesh,Value
CUST008139,2023-07-18,Thiruvananthapuram,Kerala,Value
CUST008140,2023-08-02,Nizamabad,Telangana,Premium
CUST008141,2024-01-23,Jaipur,Rajasthan,Value
CUST008142,2023-12-29,Surat,Gujarat,Premium
CUST008143,2023-12-27,Cuttack,Odisha,Value
CUST008144,2023-12-04,Chandigarh,Punjab,Mainstream
CUST008145,2023-07-30,Dibrugarh,Assam,Premium
CUST008146,2023-11-22,Jodhpur,Rajasthan,Value
CUST008147,2023-07-07,Bhagalpur,Bihar,Value
CUST008148,2023-12-14,Kozhikode,Kerala,Value
CUST008149,2023-08-12,Ludhiana,Punjab,Value
CUST008150,2024-01-26,Jalandhar,Punjab,Mainstream
CUST008151,2023-03-03,Hyderabad,Telangana,Mainstream
CUST008152,2023-12-21,Nizamabad,Telangana,Value
CUST008153,2023-12-24,Nashik,Maharashtra,Value
CUST008154,2023-11-18,Thiruvananthapuram,Kerala,Mainstream
CUST008155,2023-11-28,Chennai,Tamil Nadu,Mainstream
CUST008156,2023-05-11,Howrah,West Bengal,Mainstream
CUST008157,2023-12-09,Noida,Uttar Pradesh,Value
CUST008158,2023-03-24,Guwahati,Assam,Value
CUST008159,2023-11-01,Varanasi,Uttar Pradesh,Value
CUST008160,2024-02-06,Jaipur,Rajasthan,Health-focused
CUST008161,2023-11-04,Coimbatore,Tamil Nadu,Mainstream
CUST008162,2023-07-01,Gwalior,Madhya Pradesh,Mainstream
CUST008163,2023-08-12,Mangaluru,Karnataka,Premium
CUST008164,2023-08-11,Kozhikode,Kerala,Premium
CUST008165,2024-02-02,Bhagalpur,Bihar,Value
CUST008166,2023-12-10,Faridabad,Haryana,Mainstream
CUST008167,2023-08-17,Mumbai,Maharashtra,Premium
CUST008168,2024-01-18,Coimbatore,Tamil Nadu,Health-focused
CUST008169,2024-01-19,Silchar,Assam,Mainstream
CUST008170,2023-09-26,Udaipur,Rajasthan,Value
CUST008171,2023-09-02,Noida,Uttar Pradesh,Mainstream
CUST008172,2023-10-06,Bhubaneswar,Odisha,Value
CUST008173,2023-07-05,Gurugram,Haryana,Premium
CUST008174,2023-05-14,Kolkata,West Bengal,Value
CUST008175,2023-10-17,Salem,Tamil Nadu,Mainstream
CUST008176,2023-07-03,Rohini,Delhi,Value
CUST008177,2023-04-14,Chandigarh,Punjab,Mainstream
CUST008178,2023-03-09,Panipat,Haryana,Health-focused
CUST008179,2023-04-18,Jalandhar,Punjab,Value
CUST008180,2023-12-03,Noida,Uttar Pradesh,Value
CUST008181,2024-01-12,Chandigarh,Punjab,Mainstream
CUST008182,2023-06-01,Jodhpur,Rajasthan,Health-focused
CUST008183,2023-06-10,Dibrugarh,Assam,Mainstream
CUST008184,2024-02-15,Durgapur,West Bengal,Mainstream
CUST008185,2023-06-10,Mangaluru,Karnataka,Value
CUST008186,2023-11-11,New Delhi,Delhi,Mainstream
CUST008187,2023-08-31,Salem,Tamil Nadu,Value
CUST008188,2023-11-23,Hyderabad,Telangana,Mainstream
CUST008189,2024-01-27,Udaipur,Rajasthan,Mainstream
CUST008190,2023-12-29,Jabalpur,Madhya Pradesh,Value
CUST008191,2023-10-26,Nagpur,Maharashtra,Premium
CUST008192,2024-01-09,Pune,Maharashtra,Value
CUST008193,2023-07-24,Bhubaneswar,Odisha,Health-focused
CUST008194,2023-11-10,Vadodara,Gujarat,Health-focused
CUST008195,2023-03-01,Ahmedabad,Gujarat,Value
CUST008196,2023-09-01,Dibrugarh,Assam,Mainstream
CUST008197,2023-04-06,Dwarka,Delhi,Value
CUST008198,2023-05-08,Pune,Maharashtra,Premium
CUST008199,2023-10-17,Saket,Delhi,Mainstream
CUST008200,2023-06-08,Gwalior,Madhya Pradesh,Premium
CUST008201,2023-10-12,Patna,Bihar,Value
CUST008202,2023-07-01,Noida,Uttar Pradesh,Value
CUST008203,2023-07-03,Coimbatore,Tamil Nadu,Mainstream
CUST008204,2023-09-24,Coimbatore,Tamil Nadu,Mainstream
CUST008205,2023-05-26,Faridabad,Haryana,Premium
CUST008206,2023-09-25,Noida,Uttar Pradesh,Mainstream
CUST008207,2023-09-28,Faridabad,Haryana,Mainstream
CUST008208,2023-08-14,Warangal,Telangana,Mainstream
CUST008209,2023-05-08,Ludhiana,Punjab,Mainstream
CUST008210,2023-10-26,Mysuru,Karnataka,Mainstream
CUST008211,2023-08-05,Mysuru,Karnataka,Mainstream
CUST008212,2023-08-27,New Delhi,Delhi,Value
CUST008213,2023-10-02,Rourkela,Odisha,Mainstream
CUST008214,2023-04-05,Nagpur,Maharashtra,Mainstream
CUST008215,2023-11-20,Coimbatore,Tamil Nadu,Value
CUST008216,2024-02-13,Salem,Tamil Nadu,Mainstream
CUST008217,2023-08-31,Surat,Gujarat,Health-focused
CUST008218,2023-06-24,Surat,Gujarat,Premium
CUST008219,2023-07-20,Nagpur,Maharashtra,Value
CUST008220,2023-09-28,Chandigarh,Punjab,Premium
CUST008221,2023-10-10,Jalandhar,Punjab,Premium
CUST008222,2023-04-22,Indore,Madhya Pradesh,Value
CUST008223,2023-05-27,Lucknow,Uttar Pradesh,Value
CUST008224,2023-11-23,Kozhikode,Kerala,Value
CUST008225,2023-12-16,Amritsar,Punjab,Mainstream
CUST008226,2023-07-31,Pune,Maharashtra,Mainstream
CUST008227,2023-08-01,Chennai,Tamil Nadu,Value
CUST008228,2024-01-02,Mangaluru,Karnataka,Value
CUST008229,2023-08-31,Noida,Uttar Pradesh,Value
CUST008230,2023-06-09,Noida,Uttar Pradesh,Health-focused
CUST008231,2024-02-23,Lucknow,Uttar Pradesh,Value
CUST008232,2023-10-22,Panipat,Haryana,Value
CUST008233,2023-11-29,Bengaluru,Karnataka,Mainstream
CUST008234,2023-07-10,Bhopal,Madhya Pradesh,Mainstream
CUST008235,2023-03-14,Varanasi,Uttar Pradesh,Health-focused
CUST008236,2023-03-03,Hyderabad,Telangana,Premium
CUST008237,2023-05-31,Kota,Rajasthan,Value
CUST008238,2024-02-09,Ludhiana,Punjab,Mainstream
CUST008239,2024-01-13,Noida,Uttar Pradesh,Health-focused
CUST008240,2023-11-29,Guwahati,Assam,Mainstream
CUST008241,2023-10-16,Faridabad,Haryana,Mainstream
CUST008242,2023-03-16,Kozhikode,Kerala,Mainstream
CUST008243,2023-06-27,Panipat,Haryana,Value
CUST008244,2023-04-02,Lucknow,Uttar Pradesh,Premium
CUST008245,2023-12-24,Mangaluru,Karnataka,Mainstream
CUST008246,2023-12-03,Salem,Tamil Nadu,Mainstream
CUST008247,2023-04-04,Surat,Gujarat,Mainstream
CUST008248,2023-09-06,Silchar,Assam,Value
CUST008249,2023-12-31,Jabalpur,Madhya Pradesh,Value
CUST008250,2023-08-24,Udaipur,Rajasthan,Value
CUST008251,2023-08-16,Gwalior,Madhya Pradesh,Premium
CUST008252,2024-01-31,Vadodara,Gujarat,Mainstream
CUST008253,2023-03-01,Dibrugarh,Assam,Premium
CUST008254,2023-03-04,Kota,Rajasthan,Value
CUST008255,2023-08-09,Silchar,Assam,Premium
CUST008256,2023-05-30,Bhubaneswar,Odisha,Mainstream
CUST008257,2023-05-18,Patna,Bihar,Mainstream
CUST008258,2024-01-15,Bhubaneswar,Odisha,Premium
CUST008259,2023-03-31,Kozhikode,Kerala,Premium
CUST008260,2023-03-08,Saket,Delhi,Mainstream
CUST008261,2023-06-18,New Delhi,Delhi,Health-focused
CUST008262,2023-04-01,Bhubaneswar,Odisha,Mainstream
CUST008263,2023-04-01,Jaipur,Rajasthan,Premium
CUST008264,2023-06-06,Patna,Bihar,Value
CUST008265,2024-02-02,Warangal,Telangana,Mainstream
CUST008266,2024-02-03,Kolkata,West Bengal,Value
CUST008267,2023-11-06,Gaya,Bihar,Premium
CUST008268,2023-12-24,Bengaluru,Karnataka,Value
CUST008269,2023-11-12,Patna,Bihar,Mainstream
CUST008270,2023-08-16,Hyderabad,Telangana,Value
CUST008271,2023-12-30,Rourkela,Odisha,Mainstream
CUST008272,2023-11-04,Thiruvananthapuram,Kerala,Mainstream
CUST008273,2023-12-27,Patna,Bihar,Mainstream
CUST008274,2023-12-11,Faridabad,Haryana,Mainstream
CUST008275,2023-08-26,Dwarka,Delhi,Value
CUST008276,2023-06-28,Dwarka,Delhi,Value
CUST008277,2024-02-04,Gaya,Bihar,Mainstream
CUST008278,2023-11-06,Siliguri,West Bengal,Value
CUST008279,2023-07-12,Gurugram,Haryana,Mainstream
CUST008280,2023-08-30,Rourkela,Odisha,Mainstream
CUST008281,2023-11-03,Dwarka,Delhi,Mainstream
CUST008282,2023-07-20,Dibrugarh,Assam,Mainstream
CUST008283,2023-09-05,Dibrugarh,Assam,Mainstream
CUST008284,2023-06-26,Amritsar,Punjab,Value
CUST008285,2023-12-25,Faridabad,Haryana,Mainstream
CUST008286,2023-05-11,Guwahati,Assam,Value
CUST008287,2023-03-29,Bengaluru,Karnataka,Mainstream
CUST008288,2023-12-18,Thiruvananthapuram,Kerala,Mainstream
CUST008289,2023-11-04,Dwarka,Delhi,Value
CUST008290,2023-12-22,New Delhi,Delhi,Mainstream
CUST008291,2024-02-08,Surat,Gujarat,Value
CUST008292,2023-07-01,Mysuru,Karnataka,Mainstream
CUST008293,2023-08-09,Silchar,Assam,Value
CUST008294,2023-10-28,Kozhikode,Kerala,Value
CUST008295,2023-08-14,Gurugram,Haryana,Value
CUST008296,2023-03-25,Durgapur,West Bengal,Mainstream
CUST008297,2023-12-04,Nizamabad,Telangana,Mainstream
CUST008298,2023-04-30,Dibrugarh,Assam,Mainstream
CUST008299,2023-09-20,Dwarka,Delhi,Mainstream
CUST008300,2023-04-29,Vadodara,Gujarat,Mainstream
CUST008301,2023-05-21,Patna,Bihar,Mainstream
CUST008302,2023-04-09,Hyderabad,Telangana,Mainstream
CUST008303,2023-10-04,Bhagalpur,Bihar,Mainstream
CUST008304,2023-12-13,Chandigarh,Punjab,Premium
CUST008305,2024-01-21,Kota,Rajasthan,Value
CUST008306,2023-10-30,Mangaluru,Karnataka,Value
CUST008307,2023-12-11,Silchar,Assam,Mainstream
CUST008308,2023-04-04,Salem,Tamil Nadu,Value
CUST008309,2023-07-30,Nizamabad,Telangana,Value
CUST008310,2023-11-10,Ludhiana,Punjab,Value
CUST008311,2023-11-06,Chennai,Tamil Nadu,Mainstream
CUST008312,2023-05-09,Gurugram,Haryana,Premium
CUST008313,2023-07-15,Patna,Bihar,Value
CUST008314,2024-02-20,Mysuru,Karnataka,Value
CUST008315,2023-09-27,Faridabad,Haryana,Mainstream
CUST008316,2023-12-18,Siliguri,West Bengal,Value
CUST008317,2023-10-19,Saket,Delhi,Mainstream
CUST008318,2023-09-18,Nagpur,Maharashtra,Value
CUST008319,2023-12-19,Jodhpur,Rajasthan,Premium
CUST008320,2023-03-28,Udaipur,Rajasthan,Premium
CUST008321,2023-11-02,Chennai,Tamil Nadu,Value
CUST008322,2023-08-23,Dibrugarh,Assam,Mainstream
CUST008323,2023-02-26,Jodhpur,Rajasthan,Value
CUST008324,2024-01-19,New Delhi,Delhi,Mainstream
CUST008325,2024-01-10,Rourkela,Odisha,Premium
CUST008326,2024-01-13,Dwarka,Delhi,Health-focused
CUST008327,2023-08-09,Kanpur,Uttar Pradesh,Mainstream
CUST008328,2024-01-16,Vadodara,Gujarat,Premium
CUST008329,2023-11-08,Chennai,Tamil Nadu,Value
CUST008330,2023-09-03,Mysuru,Karnataka,Value
CUST008331,2023-09-24,Kochi,Kerala,Mainstream
CUST008332,2023-07-30,Indore,Madhya Pradesh,Value
CUST008333,2023-05-20,Amritsar,Punjab,Value
CUST008334,2023-06-24,Pune,Maharashtra,Health-focused
CUST008335,2024-01-10,Amritsar,Punjab,Premium
CUST008336,2023-12-14,Howrah,West Bengal,Mainstream
CUST008337,2023-04-09,Bhopal,Madhya Pradesh,Mainstream
CUST008338,2023-06-23,Patna,Bihar,Mainstream
CUST008339,2023-03-29,Kota,Rajasthan,Value
